id,baseMean,baseMean1_M0,baseMean2_M1,FC_2over1,log2FC_2over1,pval,padj,X8533M0_S1,X8534M0_S4,X8535M0_S7,X8536M0_S10,X8533M1_S2,X8534M1_S5,X8535M1_S8,X8536M1_S11
Fbxo45,676.9917211,633.3059173,720.6775249,1.137961142,0.186451295,0.098154376,0.177304362,678.9121832,590.5964579,571.00208,692.7129482,693.4873687,720.5715548,752.5879101,716.063266
Whsc1,2048.055549,1930.137379,2165.973718,1.122186297,0.166312201,0.098161861,0.177304362,1872.917403,1868.490553,2033.058361,1946.083199,2108.361023,2194.815125,2290.333222,2070.385502
Bax,2096.144729,1972.27132,2220.018138,1.125614978,0.170713431,0.098180451,0.177319905,1949.529342,1943.613783,2023.602276,1972.339877,2269.111927,2247.012004,2137.954527,2225.994094
Gm10863,21.33346715,16.78888472,25.87804958,1.541379907,0.62422249,0.098295982,0.177510508,18.74547445,20.77876577,15.27521488,12.3560838,25.2418774,19.0964193,40.71186531,18.46203632
Gys1,446.3555775,489.9999364,402.7112185,0.821859736,-0.283035899,0.09844707,0.177765278,533.8385114,518.669961,411.7034105,495.7878626,421.1407967,318.273655,504.8271298,366.6032927
Cyp27b1,2.294156825,0.803142631,3.785171019,4.712949944,2.236630359,0.098518755,0.177868364,0.815020628,2.397549897,0,0,3.98555959,2.54618924,4.652784606,3.956150641
2700089E24Rik,1551.694067,1643.349797,1460.038336,0.888452561,-0.170633349,0.09852419,0.177868364,1757.184474,1640.723313,1615.535821,1559.95558,1663.306869,1489.520705,1392.345793,1294.979976
Spred2,76.92736454,67.06584596,86.78888313,1.29408467,0.371932014,0.098561937,0.17790034,54.60638208,60.73793072,74.92129202,77.997779,91.66787057,80.20496105,89.56610367,85.71659721
Mtpap,920.5281989,862.1359077,978.9204901,1.135459597,0.183276371,0.098557338,0.17790034,898.9677528,859.1220464,864.1407274,826.3131043,1057.501811,920.4474101,972.4319827,965.3007563
Tuba8,3.14133175,1.384582077,4.898081424,3.537588349,1.822766179,0.09860611,0.177957193,0.815020628,3.995916495,0.727391185,0,3.98555959,3.819283859,10.46876536,1.31871688
Abca6,9.170137575,12.35258457,5.987690578,0.484731802,-1.044741358,0.098613477,0.177957193,8.965226909,9.590199587,13.09304132,17.76187047,3.98555959,1.27309462,8.142373061,10.54973504
Mfap3,2680.471203,2527.246094,2833.696313,1.121258559,0.165118997,0.09877453,0.178229718,2586.060453,2506.238826,2614.971309,2401.713789,2949.314097,2651.856093,2901.011202,2832.603859
Dera,1029.971833,1095.208079,964.735586,0.880869676,-0.182999505,0.098856798,0.178360041,1106.798013,1150.82395,1184.92024,938.2901137,961.8483811,935.7245456,1042.223752,919.1456655
4930426L09Rik,11.13925652,14.57951472,7.698998309,0.528069586,-0.921200042,0.098876909,0.178378203,8.965226909,23.17631567,13.82043251,12.3560838,11.95667877,8.911662339,4.652784606,5.274867521
Pno1,1662.761327,1563.987741,1761.534913,1.126309924,0.171603864,0.098890722,0.178385,1550.169235,1551.214783,1579.166262,1575.400685,1707.148024,1924.919065,1697.103185,1716.969378
Dock4,934.1472306,823.6844254,1044.610036,1.268216326,0.342800854,0.098904731,0.17839215,803.6103393,910.2697775,888.1446365,692.7129482,860.8808715,1105.04613,1383.040224,829.4729177
Gm10069,43.10528993,50.23082143,35.97975842,0.716288474,-0.481387368,0.098943054,0.17844315,51.34629957,45.55344804,53.82694767,50.19659045,26.57039727,36.91974397,39.54866915,40.88022329
Edf1,2531.3606,2384.05672,2678.664481,1.123574141,0.168095326,0.098981135,0.178493702,2502.113328,2276.873219,2364.02135,2393.218981,2750.036117,2538.550672,2577.642672,2848.428461
Tnfrsf11b,4.74710803,2.444256795,7.049959266,2.88429566,1.528219058,0.099116343,0.178703079,0.815020628,1.598366598,5.819129477,1.544510475,2.657039727,10.18475696,3.489588455,11.86845192
Myb,13.27783801,8.65402729,17.90164872,2.068591665,1.048648889,0.099117367,0.178703079,10.59526817,14.38529938,6.546520662,3.089020951,9.299639044,31.8273655,18.61113843,11.86845192
Sarm1,1.699958788,3.06778761,0.332129966,0.108263677,-3.207378807,0.099415533,0.17922246,1.630041256,1.598366598,3.636955923,5.405786664,1.328519863,0,0,0
Gm16023,27.45392312,35.13545196,19.77239428,0.562747686,-0.829439876,0.099433665,0.179228613,21.19053633,38.36079835,51.64477411,29.34569903,9.299639044,24.18879778,33.7326884,11.86845192
Rgnef,7.261478602,10.13361498,4.38934222,0.433146733,-1.20707226,0.099439131,0.179228613,13.85535068,9.590199587,10.91086777,6.178041901,1.328519863,3.819283859,5.815980758,6.593584401
Ccnd1,62.84709405,54.6332047,71.06098339,1.300692203,0.379279602,0.099487627,0.179297825,57.8664646,64.73384722,47.280427,48.65207997,59.78339385,80.20496105,84.91331907,59.34225961
Zfp579,21.89754519,27.91620132,15.87888905,0.568805507,-0.813992662,0.09953437,0.179363863,30.15576324,43.15589814,16.72999725,21.62314665,25.2418774,7.638567719,17.44794227,13.1871688
Sumo2,31.51452641,25.60389599,37.42515684,1.461697737,0.547645009,0.099604761,0.179472498,23.63559822,31.96733196,29.82303857,16.98961523,34.54151645,33.10046012,37.22227685,44.83637393
Lbp,157.0693673,136.5999557,177.538779,1.299698657,0.378177165,0.099652901,0.179541023,127.9582386,157.4391099,150.5699752,110.432499,140.8231055,211.3337069,222.170465,135.8278387
Tdo2,8.438386118,11.44283296,5.433939274,0.474877095,-1.074373924,0.099874048,0.179921203,9.780247538,13.58611608,12.36565014,10.03931809,5.314079454,11.45785158,2.326392303,2.63743376
Ncl,1918.214036,2042.701796,1793.726276,0.878114602,-0.187518857,0.099886132,0.179924721,1899.813084,2091.462693,1814.113615,2365.417793,1599.537916,1935.103822,1721.530304,1918.733061
9530082P21Rik,339.3617408,314.775321,363.9481607,1.156215677,0.209410539,0.099926159,0.179978566,318.6730656,318.074953,301.8673416,320.4859236,313.5306878,367.9243451,422.240203,352.097407
Fam132a,125.3816257,138.3456809,112.4175705,0.812584605,-0.299410062,0.099964691,0.180029707,139.3685274,138.2587107,136.7495427,139.0059428,127.5379069,84.02424491,112.8300267,125.2781036
Orc3,1760.264252,1863.842743,1656.68576,0.888854903,-0.169980163,0.100178553,0.180396564,1895.737981,1914.044001,1819.205353,1826.383637,1905.097484,1460.239529,1714.551127,1546.8549
Gm12657,45.50544082,38.36384731,52.64703434,1.372308515,0.456604857,0.100387608,0.180754692,34.23086638,43.15589814,31.27782094,44.79080378,57.12635413,57.28925789,50.01743452,46.15509081
Irf4,336.8997545,267.9746085,405.8249005,1.514415499,0.598761081,0.100589775,0.181100346,242.0611266,372.4194173,196.3956199,261.0222703,282.9747309,574.1656735,286.1462533,480.0129444
1700020D05Rik,6.464308821,9.177663317,3.750954324,0.408704721,-1.290869187,0.100721507,0.181319133,9.780247538,14.38529938,9.456085401,3.089020951,3.98555959,6.365473099,4.652784606,0
Prdx3,1959.513384,2072.485091,1846.541677,0.890979474,-0.166535898,0.100768456,0.181385263,2067.707334,2184.967139,2004.690105,2032.575785,1863.913368,1899.457173,1763.405366,1859.390801
2700078E11Rik,3967.738767,3745.610483,4189.867051,1.118607253,0.161703589,0.100834922,0.181468117,3692.858466,3937.576114,3466.018995,3885.988356,4349.574033,4199.939151,4026.985077,4182.969944
Chsy1,1396.81966,1482.611422,1311.027897,0.884269389,-0.177442147,0.100832822,0.181468117,1581.140019,1512.054802,1390.044554,1447.206315,1300.620946,1321.472215,1367.918674,1254.099753
Igbp1,958.6591624,1018.145378,899.1729464,0.883147894,-0.17927304,0.100882567,0.181521657,1095.387724,982.1962744,984.887664,1010.109851,932.6209441,880.9814769,866.5811329,916.5082318
Ebag9,398.4621016,427.0083228,369.9158803,0.866296652,-0.207066954,0.100885115,0.181521657,402.6201903,425.165515,427.7060166,452.5415693,390.5848398,337.3700743,354.7748262,396.9337809
Cenpi,35.29927111,42.42009034,28.17845189,0.664271378,-0.590155341,0.101071125,0.181837921,35.04588701,55.14364763,50.91738293,28.57344379,21.25631781,19.0964193,40.71186531,31.64920513
Zfp36l1,115.5025518,132.4832912,98.52181251,0.743654627,-0.427295343,0.101100682,0.181872672,119.8080323,164.6317596,126.5660661,118.9273066,73.06859249,80.20496105,141.9099305,98.90376602
Tmem86b,47.81288832,36.39718788,59.22858875,1.627284749,0.702466722,0.10112915,0.181905457,30.97078387,47.95099794,33.45999449,33.20697522,57.12635413,71.29329871,86.07651522,22.41818696
Sec62,4129.744674,3896.272591,4363.216757,1.119843814,0.163297532,0.10125799,0.182118761,4027.016924,3600.320762,3674.052874,4283.699803,4369.501831,4333.614086,4102.592827,4647.158286
Cdkl4,24.5261839,29.54013111,19.5122367,0.660533179,-0.598297065,0.101324999,0.182220827,29.34074261,22.37713237,37.09695042,29.34569903,23.91335754,15.27713544,15.12154997,23.73690384
Tbc1d10c,8.429257227,11.78172902,5.076785437,0.43090326,-1.214564083,0.101342021,0.182232984,9.780247538,21.57794907,7.273911847,8.494807614,5.314079454,10.18475696,3.489588455,1.31871688
Rnf214,590.808816,551.9374501,629.6801818,1.140854243,0.190114483,0.101422676,0.182359553,484.9372737,572.215242,564.4555593,586.1417254,595.1768988,614.9047014,696.7544948,611.8846324
Ercc2,604.6748834,563.4565025,645.8932644,1.146305459,0.196991533,0.101436699,0.182366302,590.0749348,638.5474559,544.0886061,481.1150131,596.5054187,716.752271,707.2232602,563.0921079
St5,70.41654951,81.38427964,59.44881937,0.730470548,-0.453101989,0.101461862,0.182391669,101.8775785,85.51261299,64.01042425,74.13650281,78.38267194,31.8273655,61.64939603,65.93584401
Abhd16b,1.679561675,3.068324313,0.290799038,0.094774544,-3.399356578,0.101471349,0.182391669,0.815020628,5.594283093,5.091738293,0.772255238,0,0,1.163196152,0
Spag1,100.1791607,111.4140397,88.9442817,0.798322024,-0.324957282,0.10193911,0.18321391,83.13210407,115.082395,120.0195455,127.4221142,100.9675096,68.74710947,97.70847673,88.35403097
Timp3,32.83126332,24.42910924,41.23341739,1.687880511,0.755212776,0.101966792,0.183245119,17.93045382,19.97958247,32.00521213,27.80118856,21.25631781,38.19283859,39.54866915,65.93584401
Psap,189583.2913,199643.8664,179522.7162,0.899214784,-0.15326234,0.102069738,0.183411563,214098.5838,200491.9134,192475.7088,191509.2596,183133.8061,184577.0773,170843.2716,179536.7097
Snora21,52.45566088,42.06307915,62.84824261,1.494142699,0.57931794,0.102081387,0.183413936,48.90123769,22.37713237,42.9160799,54.05786664,43.84115549,89.11662339,51.18063067,67.25456089
Amz2,1063.002319,999.3873029,1126.617334,1.127308033,0.17288178,0.102096804,0.183423079,1095.387724,957.4215921,1023.439397,921.3004985,1181.054159,1155.969915,1192.276055,977.1692082
Muc5b,13.66197454,9.787574959,17.53637412,1.791697554,0.841327125,0.102114832,0.183428737,4.075103141,7.99183299,11.63825895,15.44510475,22.58483768,19.0964193,13.95835382,14.50588568
Kpna2,156.2874199,171.5132194,141.0616204,0.822453342,-0.281994259,0.10212061,0.183428737,151.5938368,183.0129755,149.1151929,202.3308723,147.4657048,137.4942189,150.0523036,129.2342543
Gclm,15378.95357,14529.3054,16228.60173,1.116956474,0.159572967,0.102194165,0.183542292,13478.81115,14099.19176,14179.76375,16359.45495,15505.15533,16281.60709,15286.72382,17840.92067
Ndufv2,1739.015272,1837.082633,1640.947911,0.893235765,-0.162887077,0.102333612,0.183774155,1888.402795,1770.99019,1892.671862,1796.265683,1798.815895,1660.115384,1494.707055,1610.153311
Ing2,272.6014078,295.2589332,249.9438823,0.84652437,-0.240376494,0.102956036,0.184873229,292.5924055,290.1035375,265.4977824,332.8420074,245.7761747,220.2453692,288.4726456,245.2813397
Gfer,788.6156585,729.4874122,847.7439049,1.162109024,0.216745423,0.103432732,0.185710432,845.1763914,763.2200505,691.7490166,617.8041901,908.7075866,919.1743155,874.723506,688.3702115
Zfp954,434.0753172,402.8934734,465.257161,1.15478952,0.20762992,0.103444364,0.185712541,402.6201903,386.8047167,430.6155813,391.5334055,482.2527104,430.3059815,471.0944414,477.3755106
Ccr2,66.3511322,75.00079386,57.70147054,0.769344797,-0.378297779,0.103513354,0.185817614,66.01667088,79.1191466,68.37477136,86.49258662,73.06859249,48.37759555,50.01743452,59.34225961
Rbm4b,262.1946148,241.0061927,283.3830368,1.175833009,0.233683185,0.103561437,0.185885138,250.2113328,263.7304887,227.6734408,222.4095084,328.1444063,264.8036809,276.8406841,263.743376
Elf2,2441.522488,2580.094994,2302.949981,0.892583407,-0.163941107,0.103605354,0.185945173,2596.655721,2619.722854,2564.053926,2539.947477,2343.509039,2348.859574,2286.843634,2232.587678
Angel1,97.25173813,108.2775676,86.2259087,0.796341391,-0.32854105,0.10364165,0.185991519,107.5827229,111.8856619,117.1099807,96.53190471,96.98195003,66.20092023,90.72929982,90.99146474
Mospd2,2028.134067,1909.853294,2146.41484,1.123863727,0.168467113,0.103681106,0.186033875,1981.315147,1905.252985,2058.517053,1694.327991,2378.050555,1991.119985,2126.322565,2090.166255
Flt3l,20.57599187,25.38615793,15.76582582,0.621040248,-0.687241326,0.103686204,0.186033875,26.89568073,33.56569856,22.54912672,18.5341257,15.94223836,14.00404082,18.61113843,14.50588568
Zc3h18,1789.452976,1687.130471,1891.77548,1.121297678,0.165169331,0.103717232,0.186070746,1632.486318,1719.842459,1580.621044,1815.572064,1837.342971,1852.352672,1940.211181,1937.195097
1700017D01Rik,2.687910361,0.578666763,4.797153959,8.290011228,3.051374056,0.103796904,0.186194871,0.815020628,0,0.727391185,0.772255238,2.657039727,12.7309462,1.163196152,2.63743376
Cox7c,155.7326664,140.6764898,170.7888429,1.214053913,0.27983249,0.103947824,0.186430718,155.66894,141.4554439,138.9317163,126.649859,204.592059,166.7753952,153.541892,158.2460256
Eed,1207.100204,1278.109208,1136.0912,0.888884293,-0.169932461,0.103949376,0.186430718,1355.379305,1154.020684,1280.935876,1322.100967,1255.451271,1069.399481,1084.098813,1135.415234
Nup35,87.83683394,98.67331904,77.00034885,0.780356327,-0.357795055,0.103978922,0.186464878,121.4380736,106.2913788,85.10476861,81.85905519,65.09747331,76.38567719,86.07651522,80.44172969
Eif2b4,489.8859196,522.2314438,457.5403955,0.876125712,-0.190790203,0.104242804,0.186900349,568.8843984,472.3173297,529.5407824,518.1832645,492.8808693,441.7638331,383.85473,511.6621495
1110067D22Rik,77.61941215,97.94431733,57.29450697,0.584970201,-0.773564961,0.104241494,0.186900349,117.3629705,42.35671484,81.46781268,150.5897713,78.38267194,40.73902783,54.67021912,55.38610897
B4galt4,21.29418303,26.04348035,16.54488571,0.635279367,-0.654536932,0.104292044,0.186969757,27.71070136,31.96733196,29.82303857,14.67284952,21.25631781,19.0964193,13.95835382,11.86845192
Idh3a,1101.254812,1167.719079,1034.790545,0.886163945,-0.174354466,0.104375083,0.187099737,1103.53793,1169.205166,1184.92024,1213.212978,1017.646215,1028.660453,1035.244575,1057.610938
Rassf7,38.63906203,46.2668956,31.01122847,0.670268192,-0.577189623,0.104460449,0.187233863,53.79136146,51.14773113,53.09955648,27.02893332,46.49819522,24.18879778,34.89588455,18.46203632
Rpl32,3514.084114,3317.40268,3710.765547,1.118575556,0.161662709,0.10454534,0.18736711,3586.905784,3276.651526,3189.610345,3216.443065,3916.476557,3804.006724,3480.282886,3642.296023
Mageh1,7.581192035,10.47512858,4.687255491,0.447465199,-1.160152613,0.104561198,0.187376621,6.520165025,14.38529938,10.18347659,10.81157333,2.657039727,7.638567719,5.815980758,2.63743376
Tnfrsf10b,58.75378654,50.38201983,67.12555326,1.332331524,0.413953113,0.104576364,0.18738489,43.19609329,43.95508144,48.73520937,65.6416952,70.41155276,73.83948795,56.99661143,67.25456089
Ndrg2,4.387691538,6.549680232,2.225702844,0.339818551,-1.557163484,0.104639648,0.187479369,1.630041256,6.393466392,5.819129477,12.3560838,1.328519863,5.092378479,1.163196152,1.31871688
Egr1,33.66529882,22.40887937,44.92171828,2.004639212,1.003342609,0.104892095,0.187912712,13.85535068,37.56161505,18.9121708,19.30638094,29.22743699,82.75115029,36.0590807,31.64920513
Mina,731.0266566,684.9934603,777.059853,1.134404776,0.181935512,0.105086701,0.188242356,731.0735034,660.1254049,656.8342398,691.9406929,765.2274413,855.5195845,779.3414216,708.1509647
Card6,13.98866506,17.83087348,10.14645664,0.569038676,-0.813401382,0.10511838,0.188261124,11.41028879,26.37304887,19.63956199,13.90059428,9.299639044,16.55023006,8.142373061,6.593584401
4930579G22Rik,4.006398412,6.105367636,1.907429189,0.3124184,-1.67844867,0.105108297,0.188261124,8.150206281,5.594283093,2.182173554,8.494807614,1.328519863,3.819283859,1.163196152,1.31871688
Tspan31,2138.982896,2018.90919,2259.056602,1.118949091,0.162144399,0.105251046,0.188479715,2028.586343,2013.14273,2009.054452,2024.853233,2265.126367,2118.429447,2375.246542,2277.424052
Grb2,2156.728632,2279.339417,2034.117847,0.892415509,-0.164212509,0.105392697,0.188714348,2207.890882,2302.447084,2195.266595,2411.753107,1889.155246,2131.160394,1989.065419,2127.090328
Clk4,1524.633874,1610.436818,1438.83093,0.893441403,-0.162554983,0.105429436,0.188761101,1528.163678,1700.66206,1672.272334,1540.649199,1603.523475,1442.416204,1306.269278,1403.114761
Rccd1,68.91303367,77.61224199,60.21382535,0.775828965,-0.366189457,0.105487256,0.188845582,61.94156774,78.3199633,82.92259505,87.26484185,59.78339385,50.92378479,52.34382682,77.80429593
Kcnc3,10.69041849,14.10827406,7.272562918,0.515482112,-0.956005729,0.105500978,0.188851111,15.48539193,19.18039917,10.18347659,11.58382856,5.314079454,14.00404082,5.815980758,3.956150641
Top1mt,247.7744848,268.8645911,226.6843785,0.843117264,-0.246194794,0.105764634,0.189303985,293.4074261,287.7059876,248.7677852,245.5771656,227.1768966,224.0646531,252.4135649,203.0823996
Wfs1,973.9638756,1110.315283,837.6124676,0.75439155,-0.406614579,0.105809265,0.189364783,920.9733098,1273.098995,902.6924602,1344.496369,665.5884516,804.5957997,692.1017102,1188.163909
LOC100302567,18.68354819,14.44279358,22.92430279,1.587248524,0.666528037,0.106055684,0.189786668,15.48539193,14.38529938,10.91086777,16.98961523,26.57039727,11.45785158,32.56949224,21.09947008
2410131K14Rik,311.9605626,335.6519027,288.2692226,0.85883387,-0.219549007,0.106159243,0.189952845,341.4936432,368.4235008,334.5999449,298.0905217,332.1299658,263.5305863,279.1670764,278.2492617
Fam179a,6.339142341,3.672333103,9.00595158,2.452378727,1.294181795,0.106348448,0.190272223,4.075103141,4.795099794,5.819129477,0,5.314079454,15.27713544,12.79515767,2.63743376
Ppm1j,7.984146729,10.86219282,5.10610064,0.470080096,-1.0890215,0.106612382,0.190725223,15.48539193,7.192649691,13.82043251,6.950297139,2.657039727,6.365473099,3.489588455,7.912301281
Fancd2,9.119897362,12.22486753,6.014927191,0.492023915,-1.023199653,0.106722626,0.190903215,15.48539193,11.18856619,15.27521488,6.950297139,1.328519863,6.365473099,5.815980758,10.54973504
Klhdc4,1194.921881,1122.646735,1267.197027,1.128758484,0.174736831,0.10685864,0.191127262,1223.345963,1026.151356,1239.474579,1001.615043,1286.007228,1231.082497,1252.762255,1298.936127
Ndufb6,1497.069169,1410.533437,1583.604901,1.122699299,0.166971571,0.106979888,0.191300033,1431.991244,1375.394457,1443.14411,1391.603938,1626.108313,1623.19564,1622.658631,1462.45702
Nckap5l,95.9056591,107.4124227,84.39889547,0.78574613,-0.347864833,0.106987552,0.191300033,111.6578261,130.2668777,86.55955098,101.1654361,70.41155276,113.3054212,72.1181614,81.76044657
Bfsp1,5.231621752,7.53255996,2.930683544,0.389068731,-1.361903058,0.106984001,0.191300033,5.705144397,4.795099794,7.273911847,12.3560838,1.328519863,0,1.163196152,9.231018162
Snhg11,28.77567915,34.80103944,22.75031886,0.653725269,-0.613243632,0.107243507,0.19173839,27.71070136,31.96733196,37.8243416,41.70178283,5.314079454,33.10046012,20.93753073,31.64920513
Cd209d,1.66188556,0.399591649,2.924179471,7.317919367,2.871433519,0.107273919,0.191773458,0,1.598366598,0,0,3.98555959,1.27309462,1.163196152,5.274867521
Igf2r,18956.20363,19956.62722,17955.78003,0.899740213,-0.15241959,0.107336564,0.191866133,21540.9952,19902.86088,20170.55755,18212.09527,18838.41166,17673.09951,17632.89046,17678.7185
B3galnt1,325.8394479,367.6605862,284.0183096,0.772501378,-0.372390588,0.107535989,0.192203264,317.858045,291.7019041,375.3338513,485.7485445,212.5631781,288.9924787,294.2886264,340.2289551
Kcnab1,41.65677975,26.04449982,57.26905967,2.198892667,1.136777185,0.107822604,0.192696149,22.82057759,20.77876577,32.00521213,28.57344379,45.16967535,36.91974397,34.89588455,112.0909348
Dido1,3241.136972,3423.088158,3059.185786,0.893691791,-0.162150723,0.107903906,0.192822043,3172.060285,3701.817041,3414.374221,3404.101088,2767.306875,3275.672457,3158.077552,3035.686258
Serf1,589.713971,477.583222,701.84472,1.469575746,0.555399722,0.108025128,0.193019242,596.5950998,553.8340262,475.7138348,284.1899275,1009.675096,700.2020409,658.3690218,439.1327211
Qtrt1,134.4669304,147.8796998,121.054161,0.81859891,-0.28877135,0.108041901,0.193029791,170.3393113,158.2382932,131.6578044,131.2833904,120.8953076,142.5865974,104.6876536,116.0470855
Cdh17,5.503790602,2.522780924,8.484800279,3.363272727,1.749865771,0.108138679,0.193183262,0.815020628,5.594283093,2.909564739,0.772255238,17.27075822,8.911662339,1.163196152,6.593584401
Camta2,729.6088723,806.3127648,652.9049798,0.809741589,-0.304466517,0.108189126,0.193253942,631.6409868,963.8150585,845.9559478,783.8390662,587.2057796,758.7643934,742.1191447,523.5306014
Map4k5,930.3881885,871.7358449,989.0405322,1.134564488,0.182138613,0.108273064,0.193384425,895.7076703,756.0274008,896.1459395,939.062369,1092.043328,906.4433693,951.494452,1006.18098
Elmo1,1341.806277,1264.301231,1419.311323,1.122605347,0.166850837,0.10829826,0.193409975,1311.368191,1342.627942,1227.83632,1175.372472,1341.805062,1642.29206,1378.38744,1314.76073
Fbxo46,337.6030648,312.5213683,362.6847614,1.160511882,0.214761294,0.108354109,0.193490258,326.0082513,298.8945538,318.5973389,306.5853293,345.4151645,403.5709945,353.6116301,348.1412564
C1rb,6.592549982,4.133288118,9.051811845,2.189978435,1.130916664,0.108378257,0.193513922,9.780247538,0.799183299,3.636955923,2.316765713,7.97111918,6.365473099,13.95835382,7.912301281
Macrod2,26.52286258,31.70872114,21.33700403,0.672906483,-0.571522074,0.108421696,0.193572021,29.34074261,30.36896536,38.55173279,28.57344379,22.58483768,19.0964193,18.61113843,25.05562072
Lgals12,1.623640669,0.403550982,2.843730356,7.046768523,2.816961824,0.10856647,0.193811011,0.815020628,0.799183299,0,0,0,5.092378479,2.326392303,3.956150641
1810044D09Rik,19.43979832,23.71598139,15.16361525,0.63938384,-0.645245814,0.108716177,0.194058758,23.63559822,16.78284928,31.27782094,23.16765713,19.92779795,6.365473099,9.305569213,25.05562072
6-Sep,174.5132851,198.4808033,150.5457669,0.758490314,-0.398797337,0.108943119,0.194444306,173.5993938,206.9884744,172.3917108,240.9436341,102.2960295,162.9561113,123.2987921,213.6321346
Srsf1,8084.833933,7644.418311,8525.249556,1.115225411,0.15733534,0.108990395,0.194509137,7900.809969,7379.658583,7293.551409,8003.653283,9032.606551,8724.51743,7863.205985,8480.668257
Tpp1,4258.269973,4492.114993,4024.424953,0.89588645,-0.158612207,0.109033276,0.194566112,4459.792877,4518.582372,4565.834466,4424.250257,3911.162478,3876.573117,4206.117284,4103.846931
Shcbp1,7.195098235,9.950568502,4.439627968,0.446168273,-1.164340166,0.109080836,0.194631424,12.22530942,7.99183299,8.001303031,11.58382856,1.328519863,2.54618924,4.652784606,9.231018162
Kcnq5,2.26831257,0.774503255,3.762121884,4.857464265,2.280203382,0.109290396,0.194985748,0,1.598366598,0.727391185,0.772255238,1.328519863,8.911662339,3.489588455,1.31871688
Hjurp,25.76006154,20.67101315,30.84910992,1.492384998,0.577619763,0.109484814,0.19531299,17.93045382,17.58203258,24.00390909,23.16765713,30.55595686,21.64260854,39.54866915,31.64920513
Gabbr2,14.19437182,18.17397364,10.21476999,0.562054848,-0.831217173,0.10961625,0.195527821,15.48539193,17.58203258,21.09434436,18.5341257,5.314079454,10.18475696,17.44794227,7.912301281
Rab2a,4917.596037,4645.87517,5189.316904,1.116972952,0.159594251,0.109650009,0.195568395,4737.714911,4393.110594,4578.200116,4874.47506,5473.501837,4962.522828,4914.50374,5406.739209
Creb1,3020.255395,3184.741065,2855.769725,0.896703897,-0.157296427,0.10968196,0.195586096,3358.700009,3013.72022,3028.856893,3337.687137,3118.036119,2774.073177,2749.795702,2781.1739
Zfp418,65.02624665,73.6210957,56.4313976,0.766511243,-0.383621141,0.109681417,0.195586096,74.98189779,63.13548062,69.10216254,87.26484185,34.54151645,67.47401485,51.18063067,72.52942841
BC026590,233.1828773,213.0080147,253.3577399,1.189428202,0.250268188,0.109756005,0.195698483,194.7899301,225.3696903,234.9473526,196.9250856,257.7328535,277.5346271,201.2329342,276.9305448
Nbl1,53.25048119,45.57076087,60.93020151,1.337045955,0.419049053,0.109977269,0.196073317,53.79136146,51.14773113,35.64216805,41.70178283,74.39711235,64.92782561,47.69104221,56.70482585
Trim15,8.434741332,5.582775151,11.28670751,2.021701968,1.015570336,0.110098976,0.196270599,4.075103141,2.397549897,5.819129477,10.03931809,10.62815891,6.365473099,16.28474612,11.86845192
Fcho1,21.61638271,26.38393837,16.84882705,0.638601668,-0.647011774,0.110133238,0.196311972,25.26563947,35.96324845,20.36695317,23.93991237,14.6137185,29.28117626,11.63196152,11.86845192
Cd68,17654.27695,18581.75305,16726.80084,0.900173455,-0.151725074,0.110385909,0.196742609,18905.21849,18366.03139,18207.32874,18848.43359,16121.58854,16450.92868,16634.86816,17699.81797
Zfp820,26.46234994,32.91858682,20.00611306,0.607745198,-0.718461506,0.110399506,0.196747097,26.0806601,41.55753155,38.55173279,25.48442284,39.8555959,8.911662339,12.79515767,18.46203632
Snhg1,496.1181861,461.8185828,530.4177894,1.14854146,0.199802936,0.110546546,0.196949851,484.9372737,441.9483643,465.5303582,454.858335,565.9494618,551.2499704,486.2159914,518.2557339
Bin1,2195.025451,2073.786411,2316.264491,1.116925291,0.15953269,0.110540088,0.196949851,2147.579355,2164.188374,1989.41489,1993.963024,2344.837559,2252.104382,2348.49303,2319.622992
Efcab7,20.72718979,26.73732417,14.7170554,0.550431124,-0.861366045,0.110540897,0.196949851,17.11543319,35.16406515,27.64086502,27.02893332,11.95667877,8.911662339,31.40629609,6.593584401
Ldlrap1,1554.885451,1467.057244,1642.713658,1.119733852,0.16315586,0.110590748,0.197008838,1420.580955,1494.472769,1501.335405,1451.839847,1356.418781,1783.605562,1690.124008,1740.706282
Ngfr,1.094455679,2.188911357,0,0,#NAME?,0.110602792,0.197010529,3.260082513,3.995916495,0.727391185,0.772255238,0,0,0,0
Serpinb7,4.550560918,1.742732303,7.358389533,4.222329224,2.078039073,0.110630755,0.197038555,2.445061884,0.799183299,2.182173554,1.544510475,17.27075822,2.54618924,6.979176909,2.63743376
Nptxr,3.097747789,4.876778699,1.31871688,0.270407366,-1.886793646,0.110640716,0.197038555,5.705144397,6.393466392,5.091738293,2.316765713,0,0,0,5.274867521
Tctn2,15.34695575,19.40904457,11.28486693,0.581423103,-0.782339695,0.110665843,0.197063543,25.26563947,12.78693278,21.82173554,17.76187047,13.28519863,11.45785158,15.12154997,5.274867521
Mrpl13,1009.346292,948.6108249,1070.081759,1.128051389,0.173832792,0.110754543,0.197201718,1040.781342,922.257527,970.3398403,861.06459,1138.541523,1110.138508,1049.202929,982.4440758
Polr2f,470.1188914,502.7822917,437.455491,0.870069408,-0.200797601,0.110943552,0.197518449,515.093037,509.0797614,488.0794849,498.8768835,446.3826741,404.8440891,459.4624799,439.1327211
